OPPORTUNITY_ID,SALES_AGENT_NAME,MANAGER_NAME,REGIONAL_OFFICE,PRODUCT_NAME,ACCOUNT_NAME,DEAL_STAGE,ENGAGE_DATE,DEAL_AGE_DAYS,SALES_PRICE,CLOSE_VALUE_AMOUNT,DEAL_SIZE_BAND,PIPELINE_VALUE_ESTIMATE,DEAL_AGE_BAND,PIPELINE_HEALTH_STATUS
AMP2GT6F,Maureen Marcano,Summer Sewald,West,GTXPro,,Engaging,2017-08-14,139,,,unknown,0.00,91-180 Days,watch
PQJZNRKK,Rosie Papadopoulos,Cara Losch,East,GTXPro,,Engaging,2017-08-14,139,,,unknown,0.00,91-180 Days,watch
E617EXPD,Vicki Laflamme,Celia Rouche,West,MG Advanced,Iselectrics,Engaging,2017-08-14,139,3393,,unknown,3393.00,91-180 Days,watch
JEWIBFH9,Wilburn Farren,Cara Losch,East,MG Advanced,,Engaging,2017-08-14,139,3393,,unknown,3393.00,91-180 Days,watch
B08R55ET,Anna Snelling,Dustin Brinkmann,Central,MG Special,,Engaging,2017-08-15,138,55,,unknown,55.00,91-180 Days,watch
ICR59VIJ,Cassey Cress,Rocco Neubert,East,MG Advanced,,Engaging,2017-08-15,138,3393,,unknown,3393.00,91-180 Days,watch
TQJJDWWH,James Ascencio,Summer Sewald,West,MG Advanced,,Engaging,2017-08-15,138,3393,,unknown,3393.00,91-180 Days,watch
XGHMOHYQ,Lajuana Vencill,Dustin Brinkmann,Central,GTX Basic,,Engaging,2017-08-15,138,550,,unknown,550.00,91-180 Days,watch
5378T3K3,Markita Hansen,Celia Rouche,West,GTX Plus Pro,,Engaging,2017-08-15,138,5482,,unknown,5482.00,91-180 Days,watch
1MQ3015O,Niesha Huffines,Melvin Marxen,Central,GTX Plus Basic,,Engaging,2017-08-15,138,1096,,unknown,1096.00,91-180 Days,watch
PYQ3VX08,Niesha Huffines,Melvin Marxen,Central,GTXPro,,Engaging,2017-08-15,138,,,unknown,0.00,91-180 Days,watch
W1XRTUT2,Versie Hillebrand,Dustin Brinkmann,Central,MG Special,Finhigh,Engaging,2017-08-15,138,55,,unknown,55.00,91-180 Days,watch
6SMB6SDY,Vicki Laflamme,Celia Rouche,West,GTXPro,,Engaging,2017-08-15,138,,,unknown,0.00,91-180 Days,watch
041Q1IZL,Zane Levy,Summer Sewald,West,GTXPro,Green-Plus,Engaging,2017-08-15,138,,,unknown,0.00,91-180 Days,watch
SU1NDYXR,Boris Faz,Rocco Neubert,East,GTX Plus Basic,Stanredtax,Engaging,2017-08-16,137,1096,,unknown,1096.00,91-180 Days,watch
V7W8CA47,Vicki Laflamme,Celia Rouche,West,MG Special,,Engaging,2017-08-16,137,55,,unknown,55.00,91-180 Days,watch
KR22DD8M,Cassey Cress,Rocco Neubert,East,GTX Basic,,Engaging,2017-08-17,136,550,,unknown,550.00,91-180 Days,watch
SY61BAXZ,Cassey Cress,Rocco Neubert,East,GTX Plus Basic,Rantouch,Engaging,2017-08-17,136,1096,,unknown,1096.00,91-180 Days,watch
FKVC924F,Daniell Hammack,Rocco Neubert,East,GTXPro,,Engaging,2017-08-17,136,,,unknown,0.00,91-180 Days,watch
LXVCMY4C,Daniell Hammack,Rocco Neubert,East,GTXPro,,Engaging,2017-08-17,136,,,unknown,0.00,91-180 Days,watch
QJ1DIUN7,Rosalina Dieter,Celia Rouche,West,MG Special,Ganjaflex,Engaging,2017-08-17,136,55,,unknown,55.00,91-180 Days,watch
L4R7LDY1,Violet Mclelland,Cara Losch,East,MG Special,Hatfan,Engaging,2017-08-17,136,55,,unknown,55.00,91-180 Days,watch
XNKIZY9J,Corliss Cosme,Cara Losch,East,MG Advanced,,Engaging,2017-08-18,135,3393,,unknown,3393.00,91-180 Days,watch
X9L0T199,Kami Bicknell,Summer Sewald,West,GTXPro,,Engaging,2017-08-18,135,,,unknown,0.00,91-180 Days,watch
VYR4EWHR,Kary Hendrixson,Summer Sewald,West,GTX Basic,,Engaging,2017-08-18,135,550,,unknown,550.00,91-180 Days,watch
PODXJ4SP,Maureen Marcano,Summer Sewald,West,GTX Basic,Donquadtech,Engaging,2017-08-18,135,550,,unknown,550.00,91-180 Days,watch
MAH5U65E,Vicki Laflamme,Celia Rouche,West,MG Advanced,,Engaging,2017-08-18,135,3393,,unknown,3393.00,91-180 Days,watch
NZJXKD9H,Daniell Hammack,Rocco Neubert,East,MG Special,,Engaging,2017-08-19,134,55,,unknown,55.00,91-180 Days,watch
H7GXKD3O,Maureen Marcano,Summer Sewald,West,GTX Plus Basic,Kan-code,Engaging,2017-08-19,134,1096,,unknown,1096.00,91-180 Days,watch
QPUPBL50,Kary Hendrixson,Summer Sewald,West,GTX Basic,,Engaging,2017-08-20,133,550,,unknown,550.00,91-180 Days,watch
7P069DNF,Kary Hendrixson,Summer Sewald,West,GTX Plus Basic,Labdrill,Engaging,2017-08-20,133,1096,,unknown,1096.00,91-180 Days,watch
TUKHDOGS,Maureen Marcano,Summer Sewald,West,GTXPro,,Engaging,2017-08-20,133,,,unknown,0.00,91-180 Days,watch
9D43V124,Vicki Laflamme,Celia Rouche,West,MG Special,Mathtouch,Engaging,2017-08-20,133,55,,unknown,55.00,91-180 Days,watch
1VFT3UCK,Boris Faz,Rocco Neubert,East,GTX Plus Basic,Condax,Engaging,2017-08-21,132,1096,,unknown,1096.00,91-180 Days,watch
R2V49PU5,Kami Bicknell,Summer Sewald,West,GTX Plus Basic,,Engaging,2017-08-21,132,1096,,unknown,1096.00,91-180 Days,watch
RFQFJLNJ,Markita Hansen,Celia Rouche,West,MG Special,,Engaging,2017-08-21,132,55,,unknown,55.00,91-180 Days,watch
23J295J4,Rosalina Dieter,Celia Rouche,West,MG Special,Xx-holding,Engaging,2017-08-21,132,55,,unknown,55.00,91-180 Days,watch
8P3O8A9H,Vicki Laflamme,Celia Rouche,West,MG Special,,Engaging,2017-08-21,132,55,,unknown,55.00,91-180 Days,watch
5P4O1IU6,Cassey Cress,Rocco Neubert,East,MG Advanced,,Engaging,2017-08-22,131,3393,,unknown,3393.00,91-180 Days,watch
TZPE6M07,Wilburn Farren,Cara Losch,East,MG Advanced,,Engaging,2017-08-22,131,3393,,unknown,3393.00,91-180 Days,watch
G03J67Z1,Zane Levy,Summer Sewald,West,GTX Plus Basic,,Engaging,2017-08-22,131,1096,,unknown,1096.00,91-180 Days,watch
TM70L0W8,Zane Levy,Summer Sewald,West,GTXPro,,Engaging,2017-08-22,131,,,unknown,0.00,91-180 Days,watch
WK1319MB,Boris Faz,Rocco Neubert,East,MG Advanced,,Engaging,2017-08-23,130,3393,,unknown,3393.00,91-180 Days,watch
S53EVWFC,Daniell Hammack,Rocco Neubert,East,GTXPro,,Engaging,2017-08-23,130,,,unknown,0.00,91-180 Days,watch
YB4YJTK4,Kami Bicknell,Summer Sewald,West,GTX Basic,Lexiqvolax,Engaging,2017-08-23,130,550,,unknown,550.00,91-180 Days,watch
P6NQ2LZK,Vicki Laflamme,Celia Rouche,West,GTX Basic,,Engaging,2017-08-23,130,550,,unknown,550.00,91-180 Days,watch
0XYUJ7HF,Vicki Laflamme,Celia Rouche,West,MG Special,Isdom,Engaging,2017-08-23,130,55,,unknown,55.00,91-180 Days,watch
QKW7MDJK,Violet Mclelland,Cara Losch,East,GTXPro,,Engaging,2017-08-23,130,,,unknown,0.00,91-180 Days,watch
UIOJX7O0,Cassey Cress,Rocco Neubert,East,GTXPro,,Engaging,2017-08-24,129,,,unknown,0.00,91-180 Days,watch
CN8X0DLA,Daniell Hammack,Rocco Neubert,East,GTX Plus Basic,Stanredtax,Engaging,2017-08-24,129,1096,,unknown,1096.00,91-180 Days,watch
HF1GSBT4,Daniell Hammack,Rocco Neubert,East,GTX Plus Pro,,Engaging,2017-08-24,129,5482,,unknown,5482.00,91-180 Days,watch
Z8Z77GN3,Kami Bicknell,Summer Sewald,West,GTXPro,,Engaging,2017-08-24,129,,,unknown,0.00,91-180 Days,watch
LKJZEISS,Zane Levy,Summer Sewald,West,GTX Basic,,Engaging,2017-08-24,129,550,,unknown,550.00,91-180 Days,watch
Y0M8X7BV,Corliss Cosme,Cara Losch,East,GTX Plus Pro,,Engaging,2017-08-25,128,5482,,unknown,5482.00,91-180 Days,watch
TWEVVI99,Daniell Hammack,Rocco Neubert,East,GTX Plus Basic,Scottech,Engaging,2017-08-25,128,1096,,unknown,1096.00,91-180 Days,watch
0H9C9J03,Markita Hansen,Celia Rouche,West,GTX Plus Basic,,Engaging,2017-08-25,128,1096,,unknown,1096.00,91-180 Days,watch
VGSH1TSW,Violet Mclelland,Cara Losch,East,MG Special,Vehement Capital Partners,Engaging,2017-08-25,128,55,,unknown,55.00,91-180 Days,watch
WZ3FJA3V,Zane Levy,Summer Sewald,West,GTX Plus Basic,Labdrill,Engaging,2017-08-25,128,1096,,unknown,1096.00,91-180 Days,watch
TLLW2ZRM,Zane Levy,Summer Sewald,West,GTXPro,Condax,Engaging,2017-08-25,128,,,unknown,0.00,91-180 Days,watch
2F41W100,Daniell Hammack,Rocco Neubert,East,GTX Plus Basic,,Engaging,2017-08-26,127,1096,,unknown,1096.00,91-180 Days,watch
059K86LU,Kami Bicknell,Summer Sewald,West,GTX Plus Pro,Labdrill,Engaging,2017-08-26,127,5482,,unknown,5482.00,91-180 Days,watch
8PLXH354,Rosalina Dieter,Celia Rouche,West,MG Special,,Engaging,2017-08-26,127,55,,unknown,55.00,91-180 Days,watch
RU5X1LZM,Zane Levy,Summer Sewald,West,GTXPro,,Engaging,2017-08-26,127,,,unknown,0.00,91-180 Days,watch
OO9U4C0Y,Cassey Cress,Rocco Neubert,East,GTX Plus Basic,Y-corporation,Engaging,2017-08-27,126,1096,,unknown,1096.00,91-180 Days,watch
WZN26QZQ,Corliss Cosme,Cara Losch,East,GTX Plus Pro,Lexiqvolax,Engaging,2017-08-27,126,5482,,unknown,5482.00,91-180 Days,watch
7K1KXMBT,Kami Bicknell,Summer Sewald,West,GTXPro,,Engaging,2017-08-27,126,,,unknown,0.00,91-180 Days,watch
TCJA7XF2,Kami Bicknell,Summer Sewald,West,MG Special,,Engaging,2017-08-27,126,55,,unknown,55.00,91-180 Days,watch
TGSLH2ZD,Zane Levy,Summer Sewald,West,GTX Basic,,Engaging,2017-08-27,126,550,,unknown,550.00,91-180 Days,watch
OLXEYM3P,Zane Levy,Summer Sewald,West,GTX Basic,,Engaging,2017-08-27,126,550,,unknown,550.00,91-180 Days,watch
3ORQ2R0R,Elease Gluck,Celia Rouche,West,GTXPro,,Engaging,2017-08-28,125,,,unknown,0.00,91-180 Days,watch
7868JVH9,Cassey Cress,Rocco Neubert,East,GTX Plus Basic,Rantouch,Engaging,2017-08-29,124,1096,,unknown,1096.00,91-180 Days,watch
RYNZ2WOK,Markita Hansen,Celia Rouche,West,MG Advanced,Iselectrics,Engaging,2017-08-29,124,3393,,unknown,3393.00,91-180 Days,watch
PTZ9QLEF,Violet Mclelland,Cara Losch,East,GTX Basic,,Engaging,2017-08-29,124,550,,unknown,550.00,91-180 Days,watch
R65LGLJ0,Cassey Cress,Rocco Neubert,East,MG Special,,Engaging,2017-08-30,123,55,,unknown,55.00,91-180 Days,watch
XXD7OQOH,Markita Hansen,Celia Rouche,West,MG Special,,Engaging,2017-08-30,123,55,,unknown,55.00,91-180 Days,watch
LMU41E2W,Rosalina Dieter,Celia Rouche,West,MG Special,,Engaging,2017-08-30,123,55,,unknown,55.00,91-180 Days,watch
1Y58TSUU,Violet Mclelland,Cara Losch,East,MG Special,,Engaging,2017-08-30,123,55,,unknown,55.00,91-180 Days,watch
WNTAT1OT,Boris Faz,Rocco Neubert,East,GTX Basic,,Engaging,2017-08-31,122,550,,unknown,550.00,91-180 Days,watch
EDM7CEZ6,Kami Bicknell,Summer Sewald,West,GTXPro,Opentech,Engaging,2017-08-31,122,,,unknown,0.00,91-180 Days,watch
XBPJ6M4K,Kary Hendrixson,Summer Sewald,West,GTX Basic,Finhigh,Engaging,2017-08-31,122,550,,unknown,550.00,91-180 Days,watch
XRZNF1LQ,Kary Hendrixson,Summer Sewald,West,GTXPro,,Engaging,2017-08-31,122,,,unknown,0.00,91-180 Days,watch
6CT660FF,Maureen Marcano,Summer Sewald,West,GTX Plus Basic,,Engaging,2017-08-31,122,1096,,unknown,1096.00,91-180 Days,watch
NUS67BOQ,Rosie Papadopoulos,Cara Losch,East,GTX Basic,,Engaging,2017-08-31,122,550,,unknown,550.00,91-180 Days,watch
RTX8ZJXT,Vicki Laflamme,Celia Rouche,West,GTX Basic,,Engaging,2017-08-31,122,550,,unknown,550.00,91-180 Days,watch
6C6Z3HRA,Zane Levy,Summer Sewald,West,GTX Basic,,Engaging,2017-08-31,122,550,,unknown,550.00,91-180 Days,watch
102XKYAC,Cassey Cress,Rocco Neubert,East,GTXPro,Zotware,Engaging,2017-09-01,121,,,unknown,0.00,91-180 Days,watch
A5SCVK7E,Corliss Cosme,Cara Losch,East,GTX Plus Pro,Goodsilron,Engaging,2017-09-01,121,5482,,unknown,5482.00,91-180 Days,watch
ASZNII2J,Elease Gluck,Celia Rouche,West,MG Special,,Engaging,2017-09-01,121,55,,unknown,55.00,91-180 Days,watch
KAGK2GQJ,James Ascencio,Summer Sewald,West,GTX Plus Pro,,Engaging,2017-09-01,121,5482,,unknown,5482.00,91-180 Days,watch
6OD1J7MW,Elease Gluck,Celia Rouche,West,GTX Plus Pro,Plexzap,Engaging,2017-09-02,120,5482,,unknown,5482.00,91-180 Days,watch
J0G6ZLYZ,Zane Levy,Summer Sewald,West,GTX Plus Pro,,Engaging,2017-09-02,120,5482,,unknown,5482.00,91-180 Days,watch
LOQ46F0T,Cassey Cress,Rocco Neubert,East,GTX Basic,,Engaging,2017-09-03,119,550,,unknown,550.00,91-180 Days,watch
JKAYQ4HQ,Elease Gluck,Celia Rouche,West,MG Special,,Engaging,2017-09-03,119,55,,unknown,55.00,91-180 Days,watch
DZP41ANW,Hayden Neloms,Celia Rouche,West,GTX Plus Basic,,Engaging,2017-09-03,119,1096,,unknown,1096.00,91-180 Days,watch
GRYHHER0,Hayden Neloms,Celia Rouche,West,MG Special,Finhigh,Engaging,2017-09-03,119,55,,unknown,55.00,91-180 Days,watch
H8XH5MFQ,Kary Hendrixson,Summer Sewald,West,GTX Plus Pro,,Engaging,2017-09-03,119,5482,,unknown,5482.00,91-180 Days,watch
YPM5PZMD,Vicki Laflamme,Celia Rouche,West,MG Special,,Engaging,2017-09-03,119,55,,unknown,55.00,91-180 Days,watch
OGHK250E,Violet Mclelland,Cara Losch,East,GTX Basic,,Engaging,2017-09-03,119,550,,unknown,550.00,91-180 Days,watch
KXR63BV7,Corliss Cosme,Cara Losch,East,GTXPro,,Engaging,2017-09-04,118,,,unknown,0.00,91-180 Days,watch
VKIR68JX,Violet Mclelland,Cara Losch,East,GTX Plus Basic,,Engaging,2017-09-04,118,1096,,unknown,1096.00,91-180 Days,watch
W533W8G6,Zane Levy,Summer Sewald,West,GTX Basic,,Engaging,2017-09-04,118,550,,unknown,550.00,91-180 Days,watch
RW3CJO8D,Zane Levy,Summer Sewald,West,MG Advanced,,Engaging,2017-09-04,118,3393,,unknown,3393.00,91-180 Days,watch
5E274CQS,Boris Faz,Rocco Neubert,East,GTXPro,,Engaging,2017-09-05,117,,,unknown,0.00,91-180 Days,watch
7GDSUY9K,Hayden Neloms,Celia Rouche,West,GTX Plus Pro,Konmatfix,Engaging,2017-09-05,117,5482,,unknown,5482.00,91-180 Days,watch
H5J7C2FE,Kami Bicknell,Summer Sewald,West,GTX Basic,,Engaging,2017-09-05,117,550,,unknown,550.00,91-180 Days,watch
1UW6ILCH,Maureen Marcano,Summer Sewald,West,GTX Basic,Bioplex,Engaging,2017-09-05,117,550,,unknown,550.00,91-180 Days,watch
X6NSKI7H,Cassey Cress,Rocco Neubert,East,GTX Basic,,Engaging,2017-09-06,116,550,,unknown,550.00,91-180 Days,watch
FH30JK3J,Cassey Cress,Rocco Neubert,East,GTX Plus Basic,Ontomedia,Engaging,2017-09-06,116,1096,,unknown,1096.00,91-180 Days,watch
ZPXE49AP,Daniell Hammack,Rocco Neubert,East,GTX Basic,,Engaging,2017-09-06,116,550,,unknown,550.00,91-180 Days,watch
U1XSUD1P,Kami Bicknell,Summer Sewald,West,GTX Basic,,Engaging,2017-09-06,116,550,,unknown,550.00,91-180 Days,watch
OM8LELJW,Kary Hendrixson,Summer Sewald,West,GTX Basic,Iselectrics,Engaging,2017-09-06,116,550,,unknown,550.00,91-180 Days,watch
WEES59KH,Violet Mclelland,Cara Losch,East,MG Special,,Engaging,2017-09-06,116,55,,unknown,55.00,91-180 Days,watch
95YT659K,Zane Levy,Summer Sewald,West,MG Special,Groovestreet,Engaging,2017-09-06,116,55,,unknown,55.00,91-180 Days,watch
IOPIJ6C6,Boris Faz,Rocco Neubert,East,GTX Plus Basic,,Engaging,2017-09-07,115,1096,,unknown,1096.00,91-180 Days,watch
QEZ2X87C,Rosalina Dieter,Celia Rouche,West,MG Special,Iselectrics,Engaging,2017-09-07,115,55,,unknown,55.00,91-180 Days,watch
S8FODURJ,Zane Levy,Summer Sewald,West,GTX Basic,Nam-zim,Engaging,2017-09-07,115,550,,unknown,550.00,91-180 Days,watch
EJGRLQP8,James Ascencio,Summer Sewald,West,GTXPro,,Engaging,2017-09-08,114,,,unknown,0.00,91-180 Days,watch
8DDR4MUL,James Ascencio,Summer Sewald,West,MG Advanced,,Engaging,2017-09-08,114,3393,,unknown,3393.00,91-180 Days,watch
H0RRUQZ6,Maureen Marcano,Summer Sewald,West,MG Special,,Engaging,2017-09-08,114,55,,unknown,55.00,91-180 Days,watch
NJC4XMEN,James Ascencio,Summer Sewald,West,GTX Plus Basic,Initech,Engaging,2017-09-09,113,1096,,unknown,1096.00,91-180 Days,watch
IMLFM79C,Markita Hansen,Celia Rouche,West,GTX Plus Basic,,Engaging,2017-09-09,113,1096,,unknown,1096.00,91-180 Days,watch
ZGW9SCQ0,Hayden Neloms,Celia Rouche,West,MG Advanced,,Engaging,2017-09-10,112,3393,,unknown,3393.00,91-180 Days,watch
34XWXEQE,James Ascencio,Summer Sewald,West,GTXPro,,Engaging,2017-09-10,112,,,unknown,0.00,91-180 Days,watch
8NG46N94,Kami Bicknell,Summer Sewald,West,GTXPro,,Engaging,2017-09-10,112,,,unknown,0.00,91-180 Days,watch
XT8HCGAD,Rosalina Dieter,Celia Rouche,West,MG Special,Bubba Gump,Engaging,2017-09-10,112,55,,unknown,55.00,91-180 Days,watch
WIQQUZRQ,Rosalina Dieter,Celia Rouche,West,MG Special,,Engaging,2017-09-10,112,55,,unknown,55.00,91-180 Days,watch
LOHJU3OB,Zane Levy,Summer Sewald,West,GTXPro,,Engaging,2017-09-10,112,,,unknown,0.00,91-180 Days,watch
0558PJL2,Corliss Cosme,Cara Losch,East,GTX Basic,,Engaging,2017-09-11,111,550,,unknown,550.00,91-180 Days,watch
JB60NPU9,Corliss Cosme,Cara Losch,East,GTXPro,,Engaging,2017-09-11,111,,,unknown,0.00,91-180 Days,watch
77IBMLTB,James Ascencio,Summer Sewald,West,GTX Plus Pro,,Engaging,2017-09-11,111,5482,,unknown,5482.00,91-180 Days,watch
S2XTTF3B,Rosalina Dieter,Celia Rouche,West,MG Special,,Engaging,2017-09-11,111,55,,unknown,55.00,91-180 Days,watch
8XY5IA68,Rosie Papadopoulos,Cara Losch,East,GTXPro,Sonron,Engaging,2017-09-11,111,,,unknown,0.00,91-180 Days,watch
RKOQZJZR,Zane Levy,Summer Sewald,West,GTX Plus Basic,J-Texon,Engaging,2017-09-11,111,1096,,unknown,1096.00,91-180 Days,watch
8V5OCDHN,Cassey Cress,Rocco Neubert,East,GTX Basic,,Engaging,2017-09-12,110,550,,unknown,550.00,91-180 Days,watch
I35REHYN,Vicki Laflamme,Celia Rouche,West,GTX Basic,Genco Pura Olive Oil Company,Engaging,2017-09-12,110,550,,unknown,550.00,91-180 Days,watch
Y3AAS62P,Vicki Laflamme,Celia Rouche,West,GTX Plus Basic,Zoomit,Engaging,2017-09-12,110,1096,,unknown,1096.00,91-180 Days,watch
3NC5XSDF,Violet Mclelland,Cara Losch,East,MG Advanced,,Engaging,2017-09-12,110,3393,,unknown,3393.00,91-180 Days,watch
5X3TSUA9,Cassey Cress,Rocco Neubert,East,GTX Plus Basic,,Engaging,2017-09-13,109,1096,,unknown,1096.00,91-180 Days,watch
9DY57A6F,Daniell Hammack,Rocco Neubert,East,GTXPro,,Engaging,2017-09-13,109,,,unknown,0.00,91-180 Days,watch
EQ0PLA0O,Vicki Laflamme,Celia Rouche,West,MG Special,,Engaging,2017-09-13,109,55,,unknown,55.00,91-180 Days,watch
VRWH3YJV,Maureen Marcano,Summer Sewald,West,GTX Plus Pro,,Engaging,2017-09-14,108,5482,,unknown,5482.00,91-180 Days,watch
JBECEURV,Zane Levy,Summer Sewald,West,GTX Basic,,Engaging,2017-09-14,108,550,,unknown,550.00,91-180 Days,watch
ER0U0TOC,Corliss Cosme,Cara Losch,East,GTX Basic,,Engaging,2017-09-15,107,550,,unknown,550.00,91-180 Days,watch
24K085JJ,Maureen Marcano,Summer Sewald,West,GTX Plus Basic,,Engaging,2017-09-15,107,1096,,unknown,1096.00,91-180 Days,watch
NBBIFIKB,Wilburn Farren,Cara Losch,East,MG Advanced,,Engaging,2017-09-15,107,3393,,unknown,3393.00,91-180 Days,watch
R6Q5JOLX,Cassey Cress,Rocco Neubert,East,GTX Plus Pro,,Engaging,2017-09-16,106,5482,,unknown,5482.00,91-180 Days,watch
DY8DMZZ9,Vicki Laflamme,Celia Rouche,West,GTX Plus Pro,,Engaging,2017-09-16,106,5482,,unknown,5482.00,91-180 Days,watch
KQ83VL8T,Boris Faz,Rocco Neubert,East,GTX Plus Basic,,Engaging,2017-09-17,105,1096,,unknown,1096.00,91-180 Days,watch
PAQ6EKHB,Kami Bicknell,Summer Sewald,West,GTX Basic,,Engaging,2017-09-17,105,550,,unknown,550.00,91-180 Days,watch
8LA72RM8,Maureen Marcano,Summer Sewald,West,MG Advanced,Donware,Engaging,2017-09-17,105,3393,,unknown,3393.00,91-180 Days,watch
UU7N7LZK,James Ascencio,Summer Sewald,West,MG Advanced,,Engaging,2017-09-18,104,3393,,unknown,3393.00,91-180 Days,watch
ZBDT3T2H,Kary Hendrixson,Summer Sewald,West,GTX Basic,,Engaging,2017-09-18,104,550,,unknown,550.00,91-180 Days,watch
WSO3NMK5,Maureen Marcano,Summer Sewald,West,MG Advanced,,Engaging,2017-09-18,104,3393,,unknown,3393.00,91-180 Days,watch
01XZ9CRY,Zane Levy,Summer Sewald,West,GTX Plus Pro,Initech,Engaging,2017-09-18,104,5482,,unknown,5482.00,91-180 Days,watch
HJY0TQ7X,Zane Levy,Summer Sewald,West,MG Special,Toughzap,Engaging,2017-09-18,104,55,,unknown,55.00,91-180 Days,watch
A7OVC1WK,Corliss Cosme,Cara Losch,East,GTX Plus Pro,,Engaging,2017-09-19,103,5482,,unknown,5482.00,91-180 Days,watch
V1SX6HOD,Maureen Marcano,Summer Sewald,West,GTX Plus Basic,,Engaging,2017-09-19,103,1096,,unknown,1096.00,91-180 Days,watch
WVKBXWA9,Rosie Papadopoulos,Cara Losch,East,MG Advanced,,Engaging,2017-09-19,103,3393,,unknown,3393.00,91-180 Days,watch
PSMWYTMB,Boris Faz,Rocco Neubert,East,MG Advanced,Toughzap,Engaging,2017-09-20,102,3393,,unknown,3393.00,91-180 Days,watch
NRK892VX,Elease Gluck,Celia Rouche,West,GTX Plus Pro,,Engaging,2017-09-20,102,5482,,unknown,5482.00,91-180 Days,watch
5F1RM2YM,Elease Gluck,Celia Rouche,West,MG Special,,Engaging,2017-09-20,102,55,,unknown,55.00,91-180 Days,watch
197EQMY8,Kami Bicknell,Summer Sewald,West,GTXPro,,Engaging,2017-09-20,102,,,unknown,0.00,91-180 Days,watch
61IKUAZI,Rosalina Dieter,Celia Rouche,West,GTX Plus Basic,Dalttechnology,Engaging,2017-09-20,102,1096,,unknown,1096.00,91-180 Days,watch
D9MZMDOL,Vicki Laflamme,Celia Rouche,West,MG Special,Zumgoity,Engaging,2017-09-20,102,55,,unknown,55.00,91-180 Days,watch
2FM8HJDM,Vicki Laflamme,Celia Rouche,West,MG Advanced,,Engaging,2017-09-20,102,3393,,unknown,3393.00,91-180 Days,watch
4R4QF0ZU,Zane Levy,Summer Sewald,West,GTXPro,,Engaging,2017-09-20,102,,,unknown,0.00,91-180 Days,watch
IDKBZCAF,Daniell Hammack,Rocco Neubert,East,GTXPro,,Engaging,2017-09-21,101,,,unknown,0.00,91-180 Days,watch
LFI3BGEE,Daniell Hammack,Rocco Neubert,East,GTX Plus Pro,,Engaging,2017-09-22,100,5482,,unknown,5482.00,91-180 Days,watch
1LHU0876,Elease Gluck,Celia Rouche,West,MG Advanced,Labdrill,Engaging,2017-09-22,100,3393,,unknown,3393.00,91-180 Days,watch
K2NPVZL8,Kami Bicknell,Summer Sewald,West,GTX Basic,,Engaging,2017-09-23,99,550,,unknown,550.00,91-180 Days,watch
7FLPKZN7,Kami Bicknell,Summer Sewald,West,GTXPro,Kan-code,Engaging,2017-09-23,99,,,unknown,0.00,91-180 Days,watch
3Q15OHQB,Vicki Laflamme,Celia Rouche,West,MG Advanced,,Engaging,2017-09-23,99,3393,,unknown,3393.00,91-180 Days,watch
EJVD09HQ,James Ascencio,Summer Sewald,West,MG Special,Betasoloin,Engaging,2017-09-25,97,55,,unknown,55.00,91-180 Days,watch
P8QXRXMR,Rosalina Dieter,Celia Rouche,West,GTXPro,,Engaging,2017-09-25,97,,,unknown,0.00,91-180 Days,watch
G7QIQDSA,Corliss Cosme,Cara Losch,East,GTXPro,,Engaging,2017-09-26,96,,,unknown,0.00,91-180 Days,watch
JXUSPNPV,Markita Hansen,Celia Rouche,West,GTX Plus Basic,,Engaging,2017-09-26,96,1096,,unknown,1096.00,91-180 Days,watch
FSYTM6YE,James Ascencio,Summer Sewald,West,GTXPro,,Engaging,2017-09-27,95,,,unknown,0.00,91-180 Days,watch
1LY8CAXD,Rosalina Dieter,Celia Rouche,West,GTK 500,Betasoloin,Engaging,2017-09-27,95,26768,,unknown,26768.00,91-180 Days,watch
SMP2K39G,Markita Hansen,Celia Rouche,West,GTXPro,,Engaging,2017-09-28,94,,,unknown,0.00,91-180 Days,watch
9JTFD4FZ,Wilburn Farren,Cara Losch,East,GTX Plus Pro,,Engaging,2017-09-28,94,5482,,unknown,5482.00,91-180 Days,watch
C51GWGUE,Daniell Hammack,Rocco Neubert,East,GTX Plus Basic,,Engaging,2017-09-29,93,1096,,unknown,1096.00,91-180 Days,watch
NS6JLCZ2,Rosie Papadopoulos,Cara Losch,East,GTXPro,,Engaging,2017-09-29,93,,,unknown,0.00,91-180 Days,watch
LZ3B174J,Vicki Laflamme,Celia Rouche,West,MG Special,,Engaging,2017-09-29,93,55,,unknown,55.00,91-180 Days,watch
NX28C8EI,James Ascencio,Summer Sewald,West,GTX Plus Pro,,Engaging,2017-09-30,92,5482,,unknown,5482.00,91-180 Days,watch
WV2YBM8V,Kary Hendrixson,Summer Sewald,West,GTX Basic,,Engaging,2017-09-30,92,550,,unknown,550.00,91-180 Days,watch
NMLTE4CS,Maureen Marcano,Summer Sewald,West,GTX Plus Pro,,Engaging,2017-09-30,92,5482,,unknown,5482.00,91-180 Days,watch
4SOUOUKH,Vicki Laflamme,Celia Rouche,West,GTX Plus Pro,Treequote,Engaging,2017-09-30,92,5482,,unknown,5482.00,91-180 Days,watch
EM1BA4EK,Cassey Cress,Rocco Neubert,East,GTX Basic,Scotfind,Engaging,2017-10-01,91,550,,unknown,550.00,91-180 Days,watch
